,CASE NUMBER,SR LOCATION,COUNTY,NEIGHBORHOOD,SR CREATE DATE,LONGITUDE,LATITUDE,geometry,In_100_Year,In_500_Year,Distance(m)
11587,12237245-101002970663,"4115 MONA LEE, HOUSTON TX 77080",HARRIS,SPRING BRANCH CENTRAL,2018-03-29 08:35:34,-95.51186,29.83168,POINT (-95.51186370849609 29.83168029785156),False,False,0.663957012201024
11588,12237167-101002970730,"2925 W T C JESTER, HOUSTON TX 77092",HARRIS,LAZYBROOK / TIMBERGROVE,2018-03-29 08:54:57,-95.44573,29.814566,POINT (-95.44573211669922 29.81456565856934),True,False,0.3877613555648534
11589,12237278-101002970743,"11718 BOB WHITE, HOUSTON TX 77035",HARRIS,BRAYS OAKS,2018-03-29 09:00:34,-95.50081,29.652626,POINT (-95.50080871582031 29.65262603759766),False,True,0.15271766973748968
11590,12237292-101002970772,Intersection 11500 BOB WHITE DR&6224 QUAIL MEADOW DR,Harris County,BRAYS OAKS,2018-03-29 09:14:15,-95.500565,29.654005,POINT (-95.50056457519531 29.65400505065918),True,False,0.17528954739614142
11591,12237313-101002970842,"11714 BOB WHITE, HOUSTON TX 77035",Harris,BRAYS OAKS,2018-03-29 09:36:11,-95.50082,29.652845,POINT (-95.50081634521484 29.65284538269043),True,False,0.15524285934548884
11592,12237335-101002970914,"4107 BIRCHTON, HOUSTON TX 77080",Harris,SPRING BRANCH CENTRAL,2018-03-29 09:56:15,-95.5127,29.831303,POINT (-95.51270294189453 29.83130264282227),False,False,0.614241121353958
11593,12237348-101002970952,"6246 QUAIL MEADOW, HOUSTON TX 77035",Harris,BRAYS OAKS,2018-03-29 10:10:23,-95.50038,29.654215,POINT (-95.50038146972656 29.65421485900879),True,False,0.176559387205982
11594,12237351-101002970956,Intersection 8900 ELDORA DR&4100 MONA LEE LN,Harris County,SPRING BRANCH CENTRAL,2018-03-29 10:13:29,-95.511604,29.830954,POINT (-95.51160430908203 29.83095359802246),False,True,0.6814416793779842
11595,12237385-101002971070,Intersection 7200 GREENBRIAR DR&2300 MARONEAL ST,Harris County,UNIVERSITY PLACE,2018-03-29 10:55:11,-95.41172,29.703205,POINT (-95.41172027587891 29.70320510864258),False,True,0.31270585852863214
11596,12237590-101002971787,"11734 BOB WHITE, HOUSTON TX 77035",Harris,BRAYS OAKS,2018-03-29 16:31:21,-95.5008,29.652187,POINT (-95.50080108642578 29.65218734741211),False,True,0.15259845512746267
11597,12237657-101002972037,"11718 BOB WHITE, HOUSTON TX 77035",HARRIS,BRAYS OAKS,2018-03-30 07:12:17,-95.50081,29.652626,POINT (-95.50080871582031 29.65262603759766),False,True,0.15271766973748968
11598,12237649-101002972084,Intersection 900 BROADWAY ST&8100 MANCHESTER ST,Harris County,HARRISBURG / MANCHESTER,2018-03-30 08:09:38,-95.27836,29.718136,POINT (-95.27835845947266 29.71813583374023),False,False,0.790817407895744
11599,12237834-101002972660,"227 W 26TH, HOUSTON TX 77008",Harris,GREATER HEIGHTS,2018-03-30 13:12:36,-95.40072,29.81032,POINT (-95.40071868896484 29.8103199005127),False,False,1.4389436581361783
11600,12237899-101002972915,"4214 BIRCHTON, HOUSTON TX 77080",HARRIS,SPRING BRANCH CENTRAL,2018-03-30 15:47:01,-95.51226,29.832436,POINT (-95.51226043701172 29.83243560791016),False,False,0.6422094224710373
11601,101002974708,Intersection 7100 ENELO DR&5844 SAMPLEY WAY,Harris County,FAIRBANKS / NORTHWEST CROSSING,2018-04-02 14:28:45,-95.49919,29.852032,POINT (-95.49919128417969 29.85203170776367),True,False,0.14188400714895336
11602,12238490-101002974820,"12014 WILKIE, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2018-04-02 15:12:33,-95.3774,29.874676,POINT (-95.37740325927734 29.87467575073242),False,True,0.44371233373575053
11603,12238639-101002975488,"7545 BELLERIVE, HOUSTON TX 77036",Harris,SHARPSTOWN,2018-04-03 08:32:57,-95.51783,29.712833,POINT (-95.51782989501953 29.71283340454102),False,False,1.2732392643949049
11604,12238704-101002975731,"6201 PICKENS, HOUSTON TX 77007",Harris,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-04-03 09:35:09,-95.42585,29.770418,POINT (-95.42584991455078 29.77041816711426),False,False,1.120697525428081
11605,12239100-101002977268,"11718 BOB WHITE, HOUSTON TX 77035",HARRIS,BRAYS OAKS,2018-04-04 00:13:05,-95.50081,29.652626,POINT (-95.50080871582031 29.65262603759766),False,True,0.15271766973748968
11606,12239112-101002977317,"11714 BOB WHITE, HOUSTON TX 77035",Harris,BRAYS OAKS,2018-04-04 05:52:31,-95.50082,29.652845,POINT (-95.50081634521484 29.65284538269043),True,False,0.15524285934548884
11607,12239119-101002977338,"7610 RICHMOND, HOUSTON TX 77063",Harris,MID WEST,2018-04-04 06:35:55,-95.5034,29.731646,POINT (-95.50340270996094 29.73164558410645),False,False,0.47377753497342906
11608,12239151-101002977504,"7545 BELLERIVE, HOUSTON TX 77036",Harris,SHARPSTOWN,2018-04-04 08:31:23,-95.51783,29.712833,POINT (-95.51782989501953 29.71283340454102),False,False,1.2732392643949049
11609,12239896-101002980805,"9522 MOORBERRY, HOUSTON TX 77080",Harris,SPRING BRANCH NORTH,2018-04-06 09:05:26,-95.53403,29.815077,POINT (-95.53402709960938 29.81507682800293),False,False,0.7266449100989263
11610,12240184-101002982361,"4718 WAYCROSS, HOUSTON TX 77035",HARRIS,WILLOW MEADOWS / WILLOWBEND AREA,2018-04-07 09:14:23,-95.457596,29.665533,POINT (-95.45759582519531 29.6655330657959),False,False,0.24327164665813583
11611,12241399-101002987225,Intersection 200 W 26TH ST&2600 YALE ST,Harris County,GREATER HEIGHTS,2018-04-11 16:17:26,-95.39936,29.81006,POINT (-95.39936065673828 29.81006050109863),False,False,1.36880981179068
11612,12242222-101002990769,Intersection 16100 MAIN ST&0 S SAM HOUSTON PKWY W,Harris County,FONDREN GARDENS,2018-04-14 08:42:10,-95.51849,29.626244,POINT (-95.51849365234375 29.62624359130859),True,False,0.27265557790246003
11613,12242522-101002991818,"10620 BRIAR FOREST, HOUSTON TX 77042",HARRIS,BRIAR FOREST,2018-04-16 09:32:37,-95.563736,29.747746,POINT (-95.56373596191406 29.74774551391602),False,False,0.07767344125044576
11614,101002999075,Intersection 9000 DE PRIEST ST&900 DEWALT ST,Harris County,ACRES HOME,2018-04-20 14:50:48,-95.42078,29.882393,POINT (-95.4207763671875 29.88239288330078),False,False,0.5777393403202493
11615,12244285-101003000217,Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VICTORY DR,Harris County,GREATER INWOOD,2018-04-21 23:09:13,-95.48038,29.865658,POINT (-95.48037719726562 29.86565780639648),True,False,0.6367615207413462
11616,12244289-101003000236,Intersection 1800 JENSEN DR&2800 MILLS ST,Harris County,GREATER FIFTH WARD,2018-04-22 01:20:13,-95.341835,29.777594,POINT (-95.34183502197266 29.7775936126709),False,False,1.6652514048133835
11617,101003000364,Intersection 1900 JENSEN DR&2800 LORRAINE ST,Harris County,GREATER FIFTH WARD,2018-04-22 11:18:13,-95.341835,29.778582,POINT (-95.34183502197266 29.7785816192627),False,False,1.615017444017867
11618,12244353-101003000389,Intersection 2700 BURNETT ST&1500 JENSEN DR,Harris County,GREATER FIFTH WARD,2018-04-22 12:34:01,-95.34178,29.774618,POINT (-95.34178161621094 29.77461814880371),False,False,1.7291930993441063
11619,12247450-101003015603,Intersection 1000 FOREST COVE DR&1200 HICKORY LN,Harris County,KINGWOOD AREA,2018-05-03 13:53:47,-95.23894,30.03034,POINT (-95.23893737792969 30.03034019470215),True,False,0.1329464768884959
11620,12248639-101003020612,"7733 KAREN ROSE, HOUSTON TX 77075",HARRIS,GREATER HOBBY AREA,2018-05-08 09:18:51,-95.284065,29.611458,POINT (-95.28406524658203 29.61145782470703),True,False,1.16260965850486
11621,12250188-101003028038,"725 RIEDEL, HOUSTON TX 77024",Harris,MEMORIAL,2018-05-14 08:33:39,-95.535706,29.775173,POINT (-95.53570556640625 29.77517318725586),False,False,1.250584497925737
11622,12251211-101003032573,"2275 DES JARDINES, HOUSTON TX 77023",HARRIS,GULFGATE RIVERVIEW / PINE VALLEY,2018-05-17 03:18:56,-95.326904,29.713243,POINT (-95.326904296875 29.71324348449707),True,False,0.28521015202863376
11623,12252404-101003037437,"5610 CLINTON, HOUSTON TX 77020",Harris,DENVER HARBOR / PORT HOUSTON,2018-05-21 13:28:32,-95.31083,29.761286,POINT (-95.31082916259766 29.76128578186035),False,False,0.5447043842197387
11624,12252454-101003037605,"10000 TIDWELL, HOUSTON TX 77078",Harris,EAST HOUSTON,2018-05-21 14:27:48,-95.2406,29.850592,POINT (-95.2406005859375 29.8505916595459),False,False,0.7391403246760389
11625,12252548-101003037973,Intersection 2100 CANAL ST&2300 NAVIGATION BLVD,Harris County,SECOND WARD,2018-05-21 17:07:13,-95.347435,29.758467,POINT (-95.34743499755859 29.75846672058105),False,False,1.7286308957338277
11626,12252558-101003037985,"3917 RUSK, HOUSTON TX 77023",Harris,GREATER EASTWOOD,2018-05-21 17:15:28,-95.337845,29.744123,POINT (-95.33784484863281 29.7441234588623),False,False,1.5877296885429417
11627,12252569-101003038016,"719 WAX MYRTLE, HOUSTON TX 77079",Harris,MEMORIAL,2018-05-21 17:30:03,-95.56731,29.777176,POINT (-95.56730651855469 29.77717590332031),False,False,0.35030090742796594
11628,12252604-101003038126,"9555 MISTY VALE, HOUSTON TX 77075",Harris,SOUTH BELT / ELLINGTON,2018-05-21 19:04:01,-95.24579,29.609295,POINT (-95.24578857421875 29.60929489135742),False,True,0.14982884214604528
11629,12252618-101003038160,"4017 NEWSHIRE, HOUSTON TX 77025",HARRIS,BRAESWOOD,2018-05-21 19:30:53,-95.44169,29.684406,POINT (-95.44168853759766 29.68440628051758),True,False,0.615978513655475
11630,12252653-101003038294,"769 GROVE, HOUSTON TX 77020",Harris,GREATER FIFTH WARD,2018-05-22 03:19:20,-95.33672,29.768559,POINT (-95.33672332763672 29.76855850219727),False,False,2.0726462751561057
11631,12252804-101003039012,"1431 LASKEY, HOUSTON TX 77034",HARRIS,EDGEBROOK AREA,2018-05-22 11:52:04,-95.24596,29.651108,POINT (-95.24595642089844 29.65110778808594),True,False,0.2319279807513988
11632,12253053-101003040022,Intersection 1300 REGAL ST&2318 SUSAN ST,Harris County,EDGEBROOK AREA,2018-05-22 21:29:42,-95.246025,29.646933,POINT (-95.24602508544922 29.64693260192871),False,False,0.10022793230500669
11633,12253669-101003042433,"1410 ANITA, HOUSTON TX 77004",HARRIS,MIDTOWN,2018-05-24 15:17:02,-95.37244,29.740328,POINT (-95.3724365234375 29.74032783508301),False,False,1.430288732607507
11634,12257521-101003059930,"3513 OVERTURE, HOUSTON TX 77082",HARRIS,ELDRIDGE / WEST OAKS,2018-06-08 12:26:12,-95.61257,29.722128,POINT (-95.61257171630859 29.72212791442871),True,False,0.2839793592230721
11635,12259310-101003067464,Intersection 10900 ARENDALE ST&8120 SPRINGTIME LN,Harris County,GREATER HOBBY AREA,2018-06-14 14:01:15,-95.274536,29.60838,POINT (-95.2745361328125 29.60837936401367),False,True,0.9146899708107439
11636,12259343-101003067572,"2152 WINROCK, HOUSTON TX 77057",HARRIS,GREATER UPTOWN,2018-06-14 14:43:53,-95.49788,29.744274,POINT (-95.49787902832031 29.7442741394043),False,False,0.42408433116598515
11637,12259380-101003067738,Intersection 2700 HILLCROFT AVE&2600 S VOSS RD&7500 WESTHEIMER RD,Harris County,MID WEST,2018-06-14 15:38:33,-95.50091,29.737595,POINT (-95.50090789794922 29.73759460449219),False,False,0.31255569528885757
11638,12259388-101003067797,Intersection 0 W IH 610 LOOP N&8596 MEMORIAL DR,Harris County,GREATER UPTOWN,2018-06-14 15:57:07,-95.45627,29.773321,POINT (-95.45626831054688 29.7733211517334),False,False,1.0785517625705199
11639,12260012-101003070304,"12502 OLD OAKS, HOUSTON TX 77024",Harris,MEMORIAL,2018-06-18 02:32:25,-95.55037,29.770124,POINT (-95.55036926269531 29.7701244354248),False,False,1.013439101354861
11640,12260092-101003070534,Intersection 13700 FERNLAKE DR&13700 NORTHLAKE DR,Harris County,HUNTERWOOD,2018-06-18 08:36:52,-95.20413,29.815315,POINT (-95.20413208007812 29.81531524658203),False,True,1.0651479439584997
11641,12260269-101003071316,"4554 EDFIELD, HOUSTON TX 77051",HARRIS,SUNNYSIDE,2018-06-18 14:46:07,-95.356575,29.67553,POINT (-95.35657501220703 29.67552947998047),False,False,1.5601506380608074
11642,12260487-101003072485,"2307 BASTROP, HOUSTON TX 77004",Harris,GREATER THIRD WARD,2018-06-19 11:08:17,-95.361534,29.739893,POINT (-95.36153411865234 29.73989295959473),False,False,1.687895462694738
11643,12260504-101003072535,Intersection 2600 CHESTNUT RIDGE DR&1100 KINGWOOD DR,Harris County,KINGWOOD AREA,2018-06-19 11:33:34,-95.24055,30.04956,POINT (-95.24054718017578 30.049560546875),False,False,0.47758845207356
11644,12260583-101003072892,"201 MAIN, HOUSTON TX 77002",Harris,DOWNTOWN,2018-06-19 14:18:13,-95.36008,29.762688,POINT (-95.36007690429688 29.76268768310547),False,False,0.97179817407508
11645,12260639-101003073153,Intersection 8100 HARRISBURG BLVD&100 E NAVIGATION BLVD,Harris County,MAGNOLIA PARK,2018-06-19 16:13:39,-95.28027,29.728949,POINT (-95.2802734375 29.72894859313965),False,False,1.4810303985690638
11646,12260717-101003073481,Intersection 2300 GROSCHKE RD&18500 SAUMS RD,Harris County,ADDICKS PARK TEN,2018-06-19 21:23:51,-95.692924,29.800348,POINT (-95.69292449951172 29.80034828186035),True,False,0.4470760369984082
11647,12260826-101003073947,"1915 STANFORD, HOUSTON TX 77006",Harris,NEARTOWN - MONTROSE,2018-06-20 10:13:26,-95.38873,29.750998,POINT (-95.38873291015625 29.75099754333496),False,False,0.9681493342919726
11648,12261058-101003074822,"719 WAX MYRTLE, HOUSTON TX 77079",Harris,MEMORIAL,2018-06-20 17:13:20,-95.56731,29.777176,POINT (-95.56730651855469 29.77717590332031),False,False,0.35030090742796594
11649,12261059-101003074823,"726 WAX MYRTLE, HOUSTON TX 77079",Harris,MEMORIAL,2018-06-20 17:13:45,-95.566696,29.777637,POINT (-95.56669616699219 29.77763748168945),False,True,0.36811671249696776
11650,12261061-101003074831,"718 WAX MYRTLE, HOUSTON TX 77079",Harris,MEMORIAL,2018-06-20 17:16:40,-95.566696,29.777199,POINT (-95.56669616699219 29.77719879150391),False,False,0.3525394739088297
11651,12261066-101003074850,"706 WAX MYRTLE, HOUSTON TX 77079",HARRIS,MEMORIAL,2018-06-20 17:28:05,-95.566696,29.77652,POINT (-95.56669616699219 29.77651977539062),False,False,0.3057430296770819
11652,12261070-101003074859,Intersection 10100 S US 59 HWY&6 W BW 8 S - S US 59 IB RAMP RAMP,Harris County,WESTWOOD,2018-06-20 17:38:08,-95.55565,29.663174,POINT (-95.55564880371094 29.66317367553711),False,False,1.631424644256677
11653,12261115-101003074968,"14826 CINDYWOOD, HOUSTON TX 77079",HARRIS,MEMORIAL,2018-06-20 19:30:45,-95.61457,29.76761,POINT (-95.61457061767578 29.76761054992676),False,False,0.7022502749475734
11654,12261119-101003074976,"412 AURORA, HOUSTON TX 77008",HARRIS,GREATER HEIGHTS,2018-06-20 19:43:42,-95.3941,29.809523,POINT (-95.39409637451172 29.80952262878418),False,False,1.0840085582058632
11655,12261152-101003075082,"8627 GLENLEA, HOUSTON TX 77061",HARRIS,GOLFCREST / BELLFORT / REVEILLE,2018-06-21 01:28:46,-95.2635,29.668158,POINT (-95.26349639892578 29.66815757751465),False,False,0.420203529389611
11656,12261460-101003076414,"935 A YALE, HOUSTON TX 77008",HARRIS,GREATER HEIGHTS,2018-06-21 17:08:59,-95.39924,29.788223,POINT (-95.39923858642578 29.78822326660156),False,False,0.6796485070262313
11657,12261724-101003077653,Intersection 1000 CONGRESS ST&300 MAIN ST,Harris County,DOWNTOWN,2018-06-22 14:26:04,-95.360725,29.762268,POINT (-95.36072540283203 29.76226806640625),False,False,0.9296023803381073
11658,12261956-101003078547,"5222 BEAVERHILL, UNINCORPORATED TX 77084",HARRIS,,2018-06-23 15:16:34,-95.63825,29.853506,POINT (-95.63825225830078 29.85350608825684),False,False,0.6581726507735163
11659,12262052-101003078810,Intersection 2500 GREENHOUSE RD&19000 SAUMS RD,Harris County,,2018-06-24 13:42:41,-95.70401,29.800337,POINT (-95.70401000976562 29.80033683776855),True,False,0.2702657008088612
11660,12262144-101003079072,"6815 CARVER, HOUSTON TX 77091",HARRIS,ACRES HOME,2018-06-25 01:42:28,-95.4465,29.861498,POINT (-95.44650268554688 29.86149787902832),False,False,1.0464522439886093
11661,12262456-101003080069,Intersection 6200 CHAFFIN ST&7216 WESTOVER ST,Harris County,GOLFCREST / BELLFORT / REVEILLE,2018-06-25 13:24:43,-95.30036,29.67386,POINT (-95.30036163330078 29.67386054992676),False,True,0.374766069721825
11662,12265866-101003091036,Intersection 0 EAST FWY&1700 N WAYSIDE DR,Harris County,DENVER HARBOR / PORT HOUSTON,2018-07-04 09:13:43,-95.291565,29.77814,POINT (-95.29156494140625 29.77813911437988),False,False,0.6673571380935608
11663,12265141-101003091047,"1418 B W 26TH, HOUSTON TX 77008",HARRIS,GREATER HEIGHTS,2018-07-04 09:42:11,-95.42485,29.809559,POINT (-95.42485046386719 29.8095588684082),True,False,1.3100633277170741
11664,12265142-101003091050,Intersection 3200 BISSONNET ST&5300 BUFFALO SPWY,Harris County,,2018-07-04 09:44:21,-95.42777,29.725336,POINT (-95.42777252197266 29.7253360748291),False,True,1.26120908258333
11665,12265143-101003091051,"11541 SABO, HOUSTON TX 77089",HARRIS,SOUTH BELT / ELLINGTON,2018-07-04 09:45:07,-95.21966,29.609716,POINT (-95.21965789794922 29.60971641540527),False,True,1.031076946851974
11666,12265145-101003091054,"5102 CENTER, HOUSTON TX 77007",Harris,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 09:48:07,-95.412674,29.771376,POINT (-95.41267395019531 29.77137565612793),False,False,0.6357527144243637
11667,12265146-101003091061,"2745 SHERWIN, HOUSTON TX 77007",HARRIS,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 09:57:06,-95.42741,29.78289,POINT (-95.42740631103516 29.78289031982422),False,True,0.7798996661988041
11668,12265150-101003091065,Intersection 11300 BEAMER RD&11600 KIRKHOLLOW DR,Harris County,SOUTH BELT / ELLINGTON,2018-07-04 09:58:52,-95.22864,29.603281,POINT (-95.2286376953125 29.60328102111816),False,True,0.3506564661644982
11669,12265152-101003091068,Intersection 1800 COLQUITT ST&4200 WOODHEAD ST,Harris County,NEARTOWN - MONTROSE,2018-07-04 10:00:40,-95.40447,29.73518,POINT (-95.40447235107422 29.73517990112305),False,False,1.8371587421959545
11670,12265151-101003091069,"5754 KIAM, HOUSTON TX 77007",HARRIS,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 10:01:32,-95.426285,29.78134,POINT (-95.42628479003906 29.78133964538574),True,False,0.7794803229275794
11671,12265161-101003091080,Intersection 3600 CHIMNEY ROCK RD&5600 SOUTHWEST FWY,Harris County,MID WEST,2018-07-04 10:11:02,-95.47639,29.726315,POINT (-95.47638702392578 29.72631454467773),False,False,1.1436003441631926
11672,12265163-101003091081,Intersection 5900 KATY FWY&7000 WASHINGTON AVE&6700 WESTCOTT ST,Harris County,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 10:11:23,-95.42983,29.778076,POINT (-95.42983245849609 29.778076171875),False,False,1.0340291295685857
11673,12265165-101003091084,Intersection 4500 ELI ST&1400 PATTERSON ST,Harris County,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 10:13:43,-95.4062,29.773441,POINT (-95.40619659423828 29.77344131469727),False,False,0.35131927392874734
11674,12265167-101003091089,"6004 TYNE, HOUSTON TX 77007",HARRIS,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 10:16:16,-95.422226,29.774927,POINT (-95.42222595214844 29.77492713928223),False,False,0.7450863704921945
11675,12265169-101003091090,Intersection 1300 MALONE ST&5700 SCHULER ST,Harris County,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 10:16:44,-95.41934,29.772472,POINT (-95.41934204101562 29.7724723815918),False,False,0.7789423508350445
11676,12265867-101003091093,"4107 WOODHEAD, HOUSTON TX 77098",Harris,NEARTOWN - MONTROSE,2018-07-04 10:19:32,-95.40428,29.735657,POINT (-95.40428161621094 29.73565673828125),False,False,1.8031814366790277
11677,12265171-101003091094,Intersection 0 HEMPSTEAD RD&6700 KATY RD,Harris County,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 10:19:55,-95.437744,29.781218,POINT (-95.437744140625 29.78121757507324),False,False,1.3348140701914357
11678,12265177-101003091104,Intersection 4800 CENTER ST&1100 SHEPHERD DR,Harris County,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 10:28:05,-95.409485,29.771196,POINT (-95.40948486328125 29.77119636535645),False,False,0.5796799123311255
11679,12265181-101003091113,"5743 D KIAM, HOUSTON TX 77007",Harris,WASHINGTON AVENUE COALITION / MEMORIAL P,2018-07-04 10:32:20,-95.42598,29.780905,POINT (-95.42597961425781 29.78090476989746),True,False,0.7649506597502316
